# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
11.819,0.046,2643.08,456.9,0.262,0.003,62.438,43.167,0,0.542,0.394,0.024,0.124,0.542,0.011,0.034,-1.305e-4,0,-0.011,0.703,0.714,1.179e-6,882.696,0.001,335.856,0.175,6.4,32.17
11.84,0.039,2643.08,456.9,0.262,0.003,62.447,43.167,0,0.542,0.394,0.024,0.124,0.542,0.01,0.029,1.104e-4,0,-0.011,0.703,0.714,2.132e-5,882.57,0.001,335.851,0.174,6.4,32.17
11.86,0.089,2643.08,456.9,0.262,0.003,62.423,43.167,0,0.542,0.394,0.024,0.124,0.542,0.022,0.067,-1.589e-4,0,-0.011,0.703,0.714,5.623e-6,882.443,0.001,335.846,0.173,6.4,32.17
11.881,0.15,2643.08,456.9,0.262,0.003,62.397,43.167,0,0.542,0.394,0.024,0.124,0.542,0.037,0.112,2.061e-4,0,-0.011,0.703,0.714,1.932e-6,882.317,0.001,335.842,0.173,6.4,32.17
11.902,0.211,2643.08,456.9,0.262,0.003,62.372,43.167,0,0.542,0.394,0.024,0.124,0.542,0.053,0.157,2.263e-4,0,-0.011,0.702,0.714,1.266e-6,882.19,0.001,335.837,0.172,6.4,32.17
11.924,0.261,2643.08,456.9,0.262,0.003,62.353,43.167,0,0.542,0.394,0.024,0.124,0.542,0.065,0.195,1.783e-4,0,-0.011,0.702,0.714,1.722e-6,882.063,0.001,335.832,0.171,6.4,32.17
11.945,0.308,2643.08,456.9,0.262,0.003,62.335,43.167,0,0.541,0.394,0.024,0.124,0.542,0.077,0.23,4.364e-4,0,-0.011,0.702,0.714,3.27e-6,881.937,0.001,335.827,0.171,6.4,32.17
11.966,0.332,2643.08,456.9,0.262,0.003,62.327,43.167,0,0.541,0.394,0.024,0.124,0.542,0.083,0.249,-4.215e-4,0,-0.011,0.702,0.714,6.083e-6,881.811,0.001,335.823,0.17,6.4,32.17
11.987,0.347,2643.08,456.9,0.262,0.003,62.322,43.167,0,0.541,0.394,0.024,0.124,0.542,0.087,0.259,-1.932e-4,0,-0.012,0.702,0.714,9.479e-6,881.686,0.001,335.818,0.169,6.4,32.17
12.008,0.36,2643.08,456.9,0.262,0.003,62.318,43.167,0,0.541,0.394,0.024,0.124,0.541,0.09,0.269,-1.566e-5,0,-0.012,0.702,0.714,1.285e-5,881.562,0.001,335.814,0.169,6.4,32.17
12.029,0.373,2643.08,456.9,0.262,0.003,62.313,43.167,0,0.541,0.394,0.024,0.124,0.541,0.093,0.279,-1.626e-4,0,-0.012,0.702,0.714,1.56e-5,881.439,0.001,335.809,0.168,6.4,32.17
12.05,0.385,2643.08,456.9,0.262,0.003,62.308,43.167,0,0.541,0.394,0.024,0.124,0.541,0.096,0.288,1.254e-4,0,-0.012,0.702,0.714,1.706e-5,881.317,0.001,335.804,0.167,6.4,32.17
12.071,0.4,2643.08,456.9,0.262,0.003,62.301,43.167,0,0.541,0.394,0.024,0.124,0.541,0.1,0.299,-1.714e-4,0,-0.012,0.702,0.714,1.713e-5,881.195,0.001,335.8,0.167,6.4,32.17
12.092,0.415,2643.08,456.9,0.262,0.003,62.294,43.167,0,0.541,0.394,0.024,0.124,0.541,0.104,0.31,-3.461e-4,0,-0.012,0.702,0.714,1.567e-5,881.073,0.001,335.795,0.166,6.4,32.17
12.113,0.418,2643.08,456.9,0.262,0.003,62.291,43.167,0,0.541,0.394,0.023,0.124,0.541,0.105,0.313,4.114e-4,0,-0.012,0.702,0.714,1.19e-5,880.952,0.001,335.791,0.165,6.4,32.17
12.134,0.416,2643.08,456.9,0.262,0.003,62.29,43.167,0,0.541,0.394,0.023,0.124,0.541,0.104,0.311,5.945e-5,0,-0.012,0.702,0.715,6.484e-6,880.832,0.001,335.787,0.165,6.4,32.17
12.155,0.419,2643.08,456.9,0.262,0.003,62.288,43.167,0,0.541,0.394,0.023,0.123,0.541,0.105,0.312,4.723e-4,0,-0.012,0.702,0.715,2.049e-6,880.712,0.001,335.782,0.164,6.4,32.17
12.176,0.429,2643.08,456.9,0.262,0.003,62.283,43.167,0,0.541,0.394,0.023,0.123,0.541,0.107,0.321,2.284e-4,0,-0.013,0.702,0.715,1.423e-7,880.593,0.001,335.778,0.163,6.4,32.17
12.196,0.442,2643.08,456.9,0.262,0.003,62.278,43.167,0,0.54,0.394,0.023,0.123,0.541,0.111,0.33,-2.781e-5,0,-0.013,0.702,0.715,-3.469e-7,880.475,0.001,335.773,0.163,6.4,32.17
12.217,0.503,2643.08,456.9,0.262,0.003,62.255,43.167,0,0.54,0.394,0.023,0.123,0.541,0.126,0.377,1.482e-4,0,-0.013,0.702,0.715,-2.548e-8,880.357,0.001,335.769,0.162,6.4,32.17
12.238,0.575,2643.08,456.9,0.262,0.003,62.228,43.167,0,0.54,0.394,0.023,0.123,0.541,0.144,0.43,1.605e-4,0,-0.013,0.702,0.715,7.045e-7,880.238,0.001,335.765,0.161,6.4,32.17
12.26,0.642,2643.08,456.9,0.262,0.003,62.203,43.167,0,0.54,0.394,0.023,0.123,0.541,0.161,0.48,2.558e-4,0,-0.013,0.702,0.715,4.576e-6,880.118,0.001,335.76,0.161,6.4,32.17
12.281,0.703,2643.08,456.9,0.262,0.003,62.18,43.167,0,0.54,0.394,0.023,0.123,0.541,0.177,0.526,-3.168e-4,0,-0.013,0.702,0.715,1.35e-5,879.998,0.001,335.756,0.16,6.4,32.17
12.303,0.75,2643.08,456.9,0.262,0.003,62.163,43.167,0,0.54,0.394,0.023,0.123,0.541,0.189,0.561,-6.965e-5,0,-0.013,0.702,0.715,2.748e-5,879.877,0.001,335.751,0.16,6.4,32.17
12.325,0.729,2643.08,456.9,0.262,0.003,62.172,43.167,0,0.54,0.394,0.023,0.123,0.541,0.184,0.546,8.594e-5,0,-0.013,0.702,0.715,3.203e-5,879.757,0.001,335.747,0.159,6.4,32.17
12.346,0.708,2643.08,456.9,0.262,0.003,62.18,43.167,0,0.54,0.394,0.023,0.123,0.541,0.178,0.53,-3.685e-4,0,-0.013,0.702,0.715,2.931e-5,879.638,0.001,335.742,0.158,6.4,32.17
12.368,0.692,2643.08,456.9,0.262,0.003,62.185,43.167,0,0.54,0.394,0.023,0.123,0.541,0.174,0.518,2.11e-4,0,-0.013,0.702,0.715,2.155e-5,879.52,0.001,335.738,0.157,6.4,32.17
12.389,0.679,2643.08,456.9,0.262,0.003,62.188,43.167,0,0.54,0.394,0.023,0.123,0.541,0.171,0.507,1.809e-4,0,-0.013,0.702,0.715,1.124e-5,879.404,0.001,335.734,0.157,6.4,32.17
12.41,0.668,2643.08,456.9,0.262,0.003,62.19,43.167,0,0.54,0.394,0.023,0.123,0.54,0.168,0.5,-1.032e-5,0,-0.014,0.702,0.716,2.59e-6,879.289,0.001,335.729,0.156,6.4,32.17
12.432,0.662,2643.08,456.9,0.262,0.003,62.191,43.167,0,0.54,0.394,0.023,0.123,0.54,0.166,0.495,-3.107e-4,0,-0.014,0.702,0.716,-1.699e-7,879.174,0.001,335.725,0.155,6.4,32.17
12.453,0.66,2643.08,456.9,0.262,0.003,62.19,43.167,0,0.54,0.394,0.023,0.123,0.54,0.166,0.494,1.283e-4,0,-0.014,0.702,0.716,-5.901e-6,879.06,0.001,335.721,0.155,6.4,32.17
12.474,0.666,2643.08,456.9,0.262,0.003,62.188,43.167,0,0.539,0.394,0.022,0.123,0.54,0.167,0.497,-3.724e-4,0,-0.014,0.702,0.716,-1.672e-5,878.947,0.001,335.717,0.154,6.4,32.17
12.495,0.673,2643.08,456.9,0.262,0.003,62.185,43.167,0,0.539,0.394,0.022,0.123,0.54,0.169,0.503,1.896e-4,0,-0.014,0.702,0.716,-2.868e-5,878.834,0.001,335.713,0.153,6.4,32.17
12.516,0.683,2643.08,456.9,0.262,0.003,62.182,43.167,0,0.539,0.394,0.022,0.123,0.54,0.172,0.511,-4.577e-4,0,-0.014,0.702,0.716,-3.682e-5,878.722,0.001,335.708,0.153,6.4,32.17
12.537,0.693,2643.08,456.9,0.262,0.003,62.179,43.167,0,0.539,0.394,0.022,0.123,0.54,0.174,0.518,-4.324e-4,0,-0.014,0.702,0.716,-3.919e-5,878.61,0.001,335.704,0.152,6.4,32.17
12.558,0.701,2643.08,456.9,0.262,0.003,62.177,43.167,0,0.539,0.394,0.022,0.123,0.54,0.176,0.524,-8.378e-5,0,-0.014,0.702,0.716,-3.636e-5,878.499,0.001,335.7,0.151,6.4,32.17
12.579,0.704,2643.08,456.9,0.262,0.003,62.177,43.167,0,0.539,0.394,0.022,0.123,0.54,0.177,0.526,-1.415e-4,0,-0.015,0.702,0.716,-2.983e-5,878.388,0.001,335.696,0.151,6.4,32.17
12.601,0.704,2643.08,456.9,0.262,0.003,62.178,43.167,0,0.539,0.394,0.022,0.123,0.54,0.177,0.527,-3.269e-4,0,-0.015,0.702,0.717,-2.103e-5,878.278,0.001,335.692,0.15,6.4,32.17
12.622,0.696,2643.08,456.9,0.262,0.003,62.181,43.167,0,0.539,0.394,0.022,0.123,0.54,0.175,0.521,1.243e-4,0,-0.015,0.702,0.717,-1.449e-5,878.168,0.001,335.688,0.149,6.4,32.17
12.643,0.684,2643.08,456.9,0.262,0.003,62.185,43.167,0,0.539,0.394,0.022,0.123,0.54,0.172,0.511,-1.73e-4,0,-0.015,0.702,0.717,-8.314e-6,878.059,0.001,335.684,0.149,6.4,32.17
12.664,0.678,2643.08,456.9,0.262,0.003,62.186,43.167,0,0.539,0.394,0.022,0.123,0.54,0.171,0.507,-4.473e-4,0,-0.015,0.702,0.717,-2.88e-7,877.95,0.001,335.68,0.148,6.4,32.17
12.685,0.681,2643.08,456.9,0.262,0.003,62.185,43.167,0,0.539,0.394,0.022,0.123,0.54,0.171,0.509,-2.244e-4,0,-0.015,0.702,0.717,6.532e-6,877.841,0.001,335.676,0.147,6.4,32.17
12.707,0.673,2643.08,456.9,0.262,0.003,62.187,43.167,0,0.539,0.394,0.022,0.123,0.539,0.169,0.503,1.009e-5,0,-0.015,0.702,0.717,2.53e-5,877.731,0.001,335.672,0.147,6.4,32.17
12.729,0.637,2643.08,456.9,0.262,0.003,62.199,43.167,0,0.539,0.394,0.022,0.123,0.539,0.16,0.476,-2.603e-4,0,-0.015,0.702,0.717,3.326e-5,877.621,0.001,335.668,0.146,6.4,32.17
12.75,0.598,2643.08,456.9,0.262,0.003,62.213,43.167,0,0.539,0.394,0.022,0.123,0.539,0.15,0.447,-9.834e-6,0,-0.015,0.702,0.717,3.446e-5,877.512,0.001,335.664,0.145,6.4,32.17
12.772,0.571,2643.08,456.9,0.262,0.003,62.222,43.167,0,0.539,0.394,0.022,0.123,0.539,0.143,0.426,-1.55e-4,0,-0.016,0.702,0.717,4.241e-5,877.403,0.001,335.66,0.145,6.4,32.17
12.793,0.544,2643.08,456.9,0.262,0.003,62.231,43.167,0,0.538,0.394,0.022,0.123,0.539,0.136,0.406,4.563e-4,0,-0.016,0.702,0.717,4.541e-5,877.296,0.001,335.656,0.144,6.4,32.17
12.815,0.519,2643.08,456.9,0.262,0.003,62.24,43.167,0,0.538,0.394,0.022,0.123,0.539,0.13,0.387,3.502e-4,0,-0.016,0.702,0.717,4.448e-5,877.188,0.001,335.652,0.144,6.4,32.17
12.837,0.497,2643.08,456.9,0.262,0.003,62.248,43.167,0,0.538,0.394,0.022,0.123,0.539,0.125,0.371,7.894e-5,0,-0.016,0.702,0.717,3.901e-5,877.08,0.001,335.648,0.143,6.4,32.17
12.858,0.475,2643.08,456.9,0.262,0.003,62.256,43.167,0,0.538,0.394,0.022,0.123,0.539,0.119,0.355,-4.811e-4,0,-0.016,0.702,0.717,2.484e-5,876.973,0.001,335.644,0.142,6.4,32.17
12.88,0.453,2643.08,456.9,0.262,0.003,62.266,43.167,0,0.538,0.394,0.022,0.123,0.539,0.113,0.338,3.672e-4,0,-0.016,0.701,0.718,6.404e-6,876.866,0.001,335.64,0.142,6.4,32.17
12.902,0.436,2643.08,456.9,0.262,0.003,62.273,43.167,0,0.538,0.394,0.022,0.123,0.538,0.109,0.326,-3.642e-4,0,-0.016,0.701,0.718,-2.069e-7,876.76,0.001,335.636,0.141,6.4,32.17
12.924,0.423,2643.08,456.9,0.262,0.003,62.28,43.167,0,0.538,0.394,0.021,0.123,0.538,0.106,0.316,1.953e-4,0,-0.017,0.701,0.718,-2.351e-5,876.654,0.001,335.632,0.14,6.4,32.17
12.945,0.42,2643.08,456.9,0.262,0.003,62.282,43.167,0,0.538,0.394,0.021,0.123,0.538,0.105,0.314,-3.318e-4,0,-0.017,0.701,0.718,-7.815e-5,876.55,0.001,335.628,0.139,6.4,32.17
12.967,0.427,2643.08,456.9,0.262,0.003,62.28,43.167,0,0.538,0.394,0.021,0.123,0.538,0.107,0.319,2.233e-4,0,-0.017,0.701,0.718,-7.623e-5,876.446,0.001,335.624,0.139,6.4,32.17
12.989,0.443,2643.08,456.9,0.262,0.003,62.274,43.167,0,0.538,0.394,0.021,0.122,0.538,0.111,0.33,7.121e-5,0,-0.017,0.701,0.718,-5.552e-5,876.342,0.001,335.62,0.138,6.4,32.17
13.011,0.468,2643.08,456.9,0.262,0.003,62.264,43.167,0,0.538,0.394,0.021,0.122,0.538,0.117,0.35,-2.876e-4,0,-0.017,0.701,0.718,-3.535e-5,876.238,0.001,335.616,0.138,6.4,32.17
13.033,0.503,2643.08,456.9,0.262,0.003,62.25,43.167,0,0.538,0.394,0.021,0.122,0.538,0.126,0.376,2.379e-4,0,-0.017,0.701,0.718,-1.851e-5,876.133,0.001,335.613,0.137,6.4,32.17
13.055,0.543,2643.08,456.9,0.262,0.003,62.234,43.167,0,0.538,0.394,0.021,0.122,0.538,0.136,0.406,2.347e-4,0,-0.017,0.701,0.718,-8.08e-6,876.028,0.001,335.609,0.136,6.4,32.17
13.078,0.577,2643.08,456.9,0.262,0.003,62.221,43.167,0,0.538,0.394,0.021,0.122,0.538,0.145,0.431,9.425e-5,0,-0.017,0.701,0.718,-3.798e-6,875.923,0.001,335.605,0.136,6.4,32.17
13.1,0.612,2643.08,456.9,0.262,0.003,62.207,43.167,0,0.538,0.394,0.021,0.122,0.538,0.154,0.457,-2.22e-4,0,-0.017,0.701,0.718,-8.736e-7,875.818,0.001,335.601,0.135,6.4,32.17
13.123,0.595,2643.08,456.9,0.262,0.003,62.212,43.167,0,0.538,0.394,0.021,0.122,0.538,0.149,0.445,3.378e-4,0,-0.018,0.701,0.719,-4.62e-6,875.714,0.001,335.597,0.134,6.4,32.17
13.145,0.582,2643.08,456.9,0.262,0.003,62.216,43.167,0,0.537,0.394,0.021,0.122,0.538,0.146,0.434,-2.557e-4,0,-0.018,0.701,0.719,-1.125e-5,875.611,0.001,335.593,0.134,6.4,32.17
13.167,0.571,2643.08,456.9,0.262,0.003,62.218,43.167,0,0.537,0.394,0.021,0.122,0.538,0.143,0.426,-1.781e-4,0,-0.018,0.701,0.72,-1.929e-5,875.51,0.001,335.589,0.133,6.4,32.17
13.189,0.562,2643.08,456.9,0.262,0.003,62.22,43.167,0,0.537,0.394,0.021,0.122,0.538,0.141,0.42,3.435e-4,0,-0.019,0.701,0.72,-2.724e-5,875.411,0.001,335.586,0.132,6.4,32.17
13.211,0.575,2643.08,456.9,0.262,0.003,62.215,43.167,0,0.537,0.394,0.021,0.122,0.538,0.144,0.429,-4.165e-4,0,-0.019,0.701,0.72,-1.873e-5,875.312,0.001,335.582,0.132,6.4,32.17
13.232,0.615,2643.08,456.9,0.262,0.003,62.199,43.167,0,0.537,0.394,0.021,0.122,0.538,0.154,0.46,-1.187e-4,0,-0.019,0.701,0.72,-3.201e-6,875.214,0.001,335.579,0.131,6.4,32.17
13.254,0.646,2643.08,456.9,0.262,0.003,62.186,43.167,0,0.537,0.394,0.021,0.122,0.538,0.162,0.482,1.6e-5,0,-0.019,0.701,0.72,4.041e-8,875.115,0.001,335.575,0.13,6.4,32.17
13.277,0.61,2643.08,456.9,0.262,0.003,62.199,43.167,0,0.537,0.394,0.021,0.122,0.538,0.153,0.455,4.418e-4,0,-0.019,0.701,0.72,-9.125e-8,875.016,0.001,335.571,0.13,6.4,32.17
13.299,0.577,2643.08,456.9,0.262,0.003,62.213,43.167,0,0.537,0.394,0.021,0.122,0.538,0.145,0.431,-3.131e-4,0,-0.02,0.701,0.721,-1.242e-6,874.919,0.001,335.568,0.129,6.4,32.17
13.32,0.542,2643.08,456.9,0.262,0.003,62.227,43.167,0,0.537,0.394,0.021,0.122,0.538,0.136,0.405,4.645e-4,0,-0.02,0.701,0.721,-6.323e-6,874.823,0.001,335.564,0.128,6.4,32.17
13.342,0.512,2643.08,456.9,0.262,0.003,62.24,43.167,0,0.537,0.394,0.021,0.122,0.537,0.128,0.382,2.99e-4,0,-0.02,0.701,0.721,-1.692e-5,874.729,0.001,335.561,0.127,6.4,32.17
13.363,0.497,2643.08,456.9,0.262,0.003,62.247,43.167,0,0.537,0.394,0.021,0.122,0.537,0.124,0.371,-2.842e-4,0,-0.021,0.701,0.722,-1.934e-5,874.636,0.001,335.557,0.127,6.4,32.17
13.384,0.488,2643.08,456.9,0.262,0.003,62.251,43.167,0,0.537,0.394,0.021,0.122,0.537,0.122,0.364,2.974e-4,0,-0.021,0.701,0.722,-1.417e-5,874.543,0.001,335.554,0.126,6.4,32.17
13.406,0.484,2643.08,456.9,0.262,0.003,62.252,43.167,0,0.537,0.394,0.021,0.122,0.537,0.121,0.361,1.554e-4,0,-0.021,0.701,0.722,-6.546e-6,874.451,0.001,335.55,0.125,6.4,32.17
13.427,0.501,2643.08,456.9,0.262,0.003,62.246,43.167,0,0.537,0.394,0.02,0.122,0.537,0.125,0.373,-3.801e-4,0,-0.021,0.701,0.722,0,874.358,0.001,335.547,0.125,6.4,32.17
13.449,0.528,2643.08,456.9,0.262,0.003,62.235,43.167,0,0.537,0.394,0.02,0.122,0.537,0.132,0.395,1.966e-4,0,-0.021,0.701,0.722,6.165e-6,874.265,0.001,335.543,0.124,6.4,32.17
13.471,0.507,2643.08,456.9,0.262,0.003,62.243,43.167,0,0.537,0.394,0.02,0.122,0.537,0.127,0.378,9.258e-5,0,-0.021,0.701,0.722,8.572e-6,874.172,0.001,335.54,0.124,6.4,32.17
13.493,0.484,2643.08,456.9,0.262,0.003,62.252,43.167,0,0.537,0.394,0.02,0.122,0.537,0.121,0.361,-1.383e-4,0,-0.021,0.701,0.722,9.444e-6,874.079,0.001,335.536,0.123,6.4,32.17
13.515,0.483,2643.08,456.9,0.262,0.003,62.253,43.167,0,0.537,0.394,0.02,0.122,0.537,0.121,0.36,-3.009e-5,0,-0.022,0.701,0.723,1.594e-5,873.987,0.001,335.533,0.122,6.4,32.17
13.537,0.494,2643.08,456.9,0.262,0.003,62.248,43.167,0,0.536,0.394,0.02,0.122,0.537,0.124,0.369,3.318e-4,0,-0.022,0.701,0.723,2.779e-5,873.895,0.001,335.53,0.122,6.4,32.17
13.559,0.507,2643.08,456.9,0.262,0.003,62.243,43.167,0,0.536,0.394,0.02,0.122,0.537,0.127,0.379,1.19e-4,0,-0.022,0.701,0.723,4.183e-5,873.804,0.001,335.526,0.121,6.4,32.17
13.581,0.524,2643.08,456.9,0.262,0.003,62.236,43.167,0,0.536,0.394,0.02,0.122,0.537,0.131,0.39,3.908e-4,0,-0.022,0.701,0.723,5.703e-5,873.713,0.001,335.523,0.12,6.4,32.17
13.604,0.539,2643.08,456.9,0.262,0.003,62.229,43.167,0,0.536,0.394,0.02,0.122,0.537,0.135,0.403,3.486e-4,0,-0.022,0.701,0.723,7.116e-5,873.622,0.001,335.52,0.12,6.4,32.17
13.626,0.544,2643.08,456.9,0.262,0.003,62.227,43.167,0,0.536,0.394,0.02,0.122,0.537,0.136,0.405,2.641e-4,0,-0.022,0.701,0.723,7.748e-5,873.531,0.001,335.516,0.119,6.4,32.17
13.648,0.549,2643.08,456.9,0.262,0.003,62.224,43.167,0,0.536,0.394,0.02,0.122,0.537,0.138,0.41,3.828e-4,0,-0.023,0.701,0.724,7.95e-5,873.441,0.001,335.513,0.118,6.4,32.17
13.67,0.604,2643.08,456.9,0.262,0.003,62.202,43.167,0,0.536,0.394,0.02,0.122,0.537,0.151,0.451,3.525e-4,0,-0.023,0.701,0.724,9.934e-5,873.351,0.001,335.51,0.118,6.4,32.17
13.693,0.666,2643.08,456.9,0.262,0.003,62.177,43.167,0,0.536,0.394,0.02,0.122,0.537,0.167,0.497,-2.081e-5,0,-0.023,0.701,0.724,1.2e-4,873.261,0.001,335.506,0.117,6.4,32.17
13.716,0.68,2643.08,456.9,0.262,0.003,62.17,43.167,0,0.536,0.394,0.02,0.122,0.537,0.171,0.508,3.594e-4,0,-0.023,0.701,0.724,1.181e-4,873.171,0.001,335.503,0.116,6.4,32.17
13.738,0.674,2643.08,456.9,0.262,0.003,62.172,43.167,0,0.536,0.394,0.02,0.122,0.537,0.169,0.503,-3.089e-4,0,-0.023,0.701,0.724,9.792e-5,873.082,0.001,335.5,0.116,6.4,32.17
13.761,0.678,2643.08,456.9,0.262,0.003,62.169,43.167,0,0.536,0.394,0.02,0.122,0.537,0.17,0.506,3.133e-4,0,-0.024,0.701,0.725,7.427e-5,872.993,0.001,335.496,0.115,6.4,32.17
13.783,0.692,2643.08,456.9,0.262,0.003,62.163,43.167,0,0.536,0.394,0.02,0.122,0.537,0.174,0.516,-2.25e-4,0,-0.024,0.701,0.725,5.207e-5,872.905,0.001,335.493,0.114,6.4,32.17
13.806,0.709,2643.08,456.9,0.262,0.003,62.156,43.167,0,0.536,0.394,0.02,0.122,0.537,0.178,0.529,-1.51e-5,0,-0.024,0.701,0.725,3.127e-5,872.818,0.001,335.49,0.114,6.4,32.17
13.828,0.73,2643.08,456.9,0.262,0.003,62.149,43.167,0,0.536,0.394,0.02,0.122,0.537,0.184,0.544,-2.579e-4,0,-0.025,0.701,0.725,1.458e-5,872.732,0.001,335.487,0.113,6.4,32.17
13.851,0.757,2643.08,456.9,0.262,0.003,62.138,43.167,0,0.536,0.394,0.02,0.122,0.537,0.191,0.565,1.986e-4,0,-0.025,0.701,0.726,4.546e-6,872.645,0.001,335.483,0.112,6.4,32.17
13.873,0.889,2643.08,456.9,0.262,0.003,62.088,43.167,0,0.536,0.394,0.02,0.122,0.537,0.225,0.664,5.465e-5,0,-0.025,0.701,0.726,1.131e-5,872.56,0.001,335.48,0.112,6.4,32.17
13.896,1.028,2643.08,456.9,0.262,0.003,62.036,43.167,0,0.536,0.394,0.02,0.122,0.537,0.26,0.768,-4.62e-4,0,-0.025,0.701,0.725,2.178e-5,872.473,0.001,335.477,0.111,6.4,32.17
13.919,1.044,2643.08,456.9,0.262,0.003,62.031,43.167,0,0.536,0.394,0.02,0.122,0.537,0.265,0.78,4.665e-4,0,-0.025,0.701,0.726,1.485e-5,872.386,0.001,335.474,0.11,6.4,32.17
13.942,1.037,2643.08,456.9,0.262,0.003,62.035,43.167,0,0.536,0.394,0.02,0.122,0.537,0.263,0.774,-5.314e-5,0,-0.026,0.701,0.726,5.669e-6,872.3,0.001,335.471,0.11,6.4,32.17
13.965,1.1,2643.08,456.9,0.262,0.003,62.011,43.167,0,0.535,0.394,0.02,0.122,0.537,0.279,0.823,-4.916e-4,0,-0.026,0.701,0.727,5.497e-6,872.216,0.001,335.467,0.109,6.4,32.17
13.988,1.199,2643.08,456.9,0.262,0.003,61.975,43.167,0,0.535,0.394,0.019,0.122,0.538,0.305,0.896,-2.76e-4,0,-0.026,0.701,0.727,1.092e-5,872.131,0.001,335.464,0.108,6.4,32.17
14.011,1.284,2643.08,456.9,0.262,0.003,61.944,43.167,0,0.535,0.394,0.019,0.122,0.538,0.327,0.961,-3.82e-4,0,-0.026,0.701,0.727,1.844e-5,872.046,0.001,335.461,0.108,6.4,32.17
14.035,1.353,2643.08,456.9,0.262,0.003,61.918,43.167,0,0.535,0.394,0.019,0.121,0.538,0.345,1.012,4.127e-4,0,-0.026,0.701,0.727,2.732e-5,871.962,0.001,335.458,0.107,6.4,32.17
14.058,1.435,2643.08,456.9,0.262,0.003,61.888,43.167,0,0.535,0.394,0.019,0.121,0.538,0.367,1.074,4.137e-4,0,-0.027,0.701,0.727,4.293e-5,871.878,0.001,335.455,0.106,6.4,32.17
14.082,1.543,2643.08,456.9,0.262,0.003,61.848,43.167,0,0.535,0.394,0.019,0.121,0.539,0.396,1.155,8.49e-5,0,-0.027,0.701,0.727,7.29e-5,871.794,0.001,335.452,0.106,6.4,32.17
14.105,1.636,2643.08,456.9,0.262,0.003,61.813,43.167,0,0.535,0.394,0.019,0.121,0.539,0.42,1.225,-3.859e-4,0,-0.027,0.701,0.728,1.113e-4,871.71,0.001,335.449,0.105,6.4,32.17
14.129,1.677,2643.08,456.9,0.262,0.003,61.798,43.167,0,0.535,0.394,0.019,0.121,0.539,0.431,1.255,-4.801e-4,0,-0.027,0.701,0.728,1.407e-4,871.626,0.001,335.446,0.104,6.4,32.17
14.153,1.715,2643.08,456.9,0.262,0.003,61.783,43.167,0,0.535,0.394,0.019,0.121,0.54,0.441,1.284,1.009e-4,0,-0.028,0.701,0.728,1.688e-4,871.543,0.001,335.443,0.104,6.4,32.17
14.176,1.757,2643.08,456.9,0.262,0.003,61.766,43.167,0,0.535,0.394,0.019,0.121,0.54,0.453,1.316,-2.225e-4,0,-0.028,0.701,0.729,1.963e-4,871.461,0.001,335.44,0.103,6.4,32.17
14.2,1.797,2643.08,456.9,0.262,0.003,61.75,43.167,0,0.535,0.394,0.019,0.121,0.54,0.464,1.345,-3.728e-4,0,-0.028,0.701,0.729,2.181e-4,871.379,0.001,335.436,0.102,6.4,32.17
14.224,1.762,2643.08,456.9,0.262,0.003,61.762,43.167,0,0.535,0.394,0.019,0.121,0.54,0.454,1.319,-3.347e-4,0,-0.029,0.7,0.73,1.887e-4,871.297,0.001,335.433,0.102,6.4,32.17
14.247,1.73,2643.08,456.9,0.262,0.003,61.773,43.167,0,0.535,0.394,0.019,0.121,0.539,0.445,1.295,-3.305e-4,0,-0.03,0.7,0.73,1.411e-4,871.218,0.001,335.431,0.101,6.4,32.17
14.271,1.78,2643.08,456.9,0.262,0.003,61.753,43.167,0,0.535,0.394,0.019,0.121,0.54,0.459,1.333,-3.984e-4,0,-0.03,0.7,0.731,1.299e-4,871.139,0.001,335.428,0.1,6.4,32.17
14.294,1.843,2643.08,456.9,0.262,0.003,61.73,43.167,0,0.535,0.394,0.019,0.121,0.54,0.476,1.38,-7.486e-5,0,-0.03,0.7,0.731,1.229e-4,871.061,0.001,335.425,0.1,6.4,32.17
14.318,1.872,2643.08,456.9,0.262,0.003,61.72,43.167,0,0.535,0.394,0.019,0.121,0.54,0.483,1.402,3.715e-4,0,-0.031,0.7,0.731,9.65e-5,870.982,0.001,335.422,0.099,6.4,32.17
14.341,1.89,2643.08,456.9,0.262,0.003,61.713,43.167,0,0.535,0.394,0.019,0.121,0.54,0.489,1.416,-4.652e-5,0,-0.031,0.7,0.732,6.434e-5,870.905,0.001,335.419,0.098,6.4,32.17
14.365,1.893,2643.08,456.9,0.262,0.003,61.712,43.167,0,0.535,0.394,0.019,0.121,0.54,0.489,1.418,2.786e-4,0,-0.032,0.7,0.732,2.991e-5,870.828,0.001,335.416,0.098,6.4,32.17
