# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
14.874,1.692,2643.058,456.9,0.262,0.003,61.781,43.166,0,0.534,0.395,0.018,0.121,0.538,0.435,1.264,-2.354e-4,0,-0.02,0.35,0.37,0.002,869.393,0.001,335.363,0.084,6.4,32.17
14.924,1.634,2643.058,456.9,0.262,0.003,61.802,43.166,0,0.534,0.395,0.018,0.121,0.538,0.42,1.219,5.617e-5,0,-0.021,0.35,0.371,0.003,869.259,0.001,335.358,0.082,6.4,32.17
14.973,1.599,2643.058,456.9,0.262,0.003,61.814,43.166,0,0.534,0.395,0.018,0.121,0.538,0.41,1.193,8.736e-5,0,-0.022,0.35,0.372,0.004,869.128,0.001,335.353,0.081,6.4,32.17
15.023,1.525,2643.058,456.9,0.262,0.003,61.841,43.166,0,0.534,0.395,0.018,0.121,0.537,0.391,1.136,-7.559e-5,0,-0.022,0.35,0.372,0.005,869,0.001,335.348,0.08,6.4,32.17
15.073,1.389,2643.058,456.9,0.262,0.003,61.891,43.166,0,0.534,0.395,0.018,0.121,0.537,0.355,1.032,-1.595e-4,0,-0.023,0.35,0.373,0.005,868.874,0.001,335.344,0.078,6.4,32.17
15.123,1.333,2643.058,456.9,0.262,0.003,61.912,43.166,0,0.534,0.395,0.018,0.121,0.536,0.34,0.99,4.426e-4,0,-0.024,0.35,0.374,0.006,868.752,0.001,335.339,0.077,6.4,32.17
15.173,1.294,2643.058,456.9,0.262,0.003,61.926,43.166,0,0.533,0.395,0.018,0.121,0.536,0.33,0.96,2.313e-4,0,-0.025,0.35,0.375,0.006,868.631,0.001,335.335,0.076,6.4,32.17
15.223,1.293,2643.058,456.9,0.262,0.003,61.926,43.166,0,0.533,0.395,0.018,0.121,0.536,0.33,0.96,-1.839e-4,0,-0.025,0.35,0.375,0.006,868.513,0.001,335.33,0.074,6.4,32.17
15.273,1.395,2643.058,456.9,0.262,0.003,61.888,43.166,0,0.533,0.395,0.018,0.121,0.536,0.356,1.036,2.58e-4,0,-0.026,0.35,0.376,0.006,868.398,0.001,335.326,0.073,6.4,32.17
15.323,1.454,2643.058,456.9,0.262,0.003,61.866,43.166,0,0.533,0.395,0.018,0.121,0.537,0.372,1.081,2.635e-4,0,-0.026,0.35,0.376,0.006,868.285,0.001,335.322,0.072,6.4,32.17
15.373,1.526,2643.058,456.9,0.262,0.003,61.839,43.166,0,0.533,0.395,0.018,0.121,0.537,0.391,1.136,2.016e-4,0,-0.027,0.35,0.377,0.005,868.175,0.001,335.318,0.071,6.4,32.17
15.423,1.705,2643.058,456.9,0.262,0.003,61.774,43.166,0,0.533,0.395,0.018,0.121,0.538,0.439,1.271,1.667e-4,0,-0.028,0.35,0.378,0.004,868.068,0.001,335.314,0.069,6.4,32.17
15.473,1.789,2643.058,456.9,0.262,0.003,61.743,43.166,0,0.533,0.395,0.018,0.121,0.538,0.461,1.335,-4.397e-4,0,-0.029,0.35,0.379,0.003,867.963,0.001,335.31,0.068,6.4,32.17
15.523,1.983,2643.058,456.9,0.262,0.003,61.672,43.166,0,0.533,0.395,0.018,0.121,0.539,0.514,1.482,-8.645e-5,0,-0.029,0.35,0.379,0.002,867.861,0.001,335.306,0.067,6.4,32.17
15.573,2.209,2643.058,456.9,0.262,0.003,61.591,43.166,0,0.533,0.395,0.018,0.121,0.54,0.575,1.653,-7.555e-5,0,-0.03,0.35,0.38,0.002,867.761,0.001,335.303,0.066,6.4,32.17
15.623,2.346,2643.058,456.9,0.262,0.003,61.543,43.166,0,0.533,0.395,0.018,0.121,0.541,0.612,1.757,-6.91e-5,0,-0.032,0.35,0.382,9.481e-4,867.664,0.001,335.299,0.064,6.4,32.17
15.673,2.688,2643.058,456.9,0.262,0.003,61.423,43.166,0,0.533,0.395,0.018,0.121,0.544,0.707,2.016,2.934e-4,0,-0.032,0.35,0.382,0.001,867.57,0.001,335.295,0.063,6.4,32.17
15.723,2.992,2643.058,456.9,0.262,0.003,61.318,43.166,0,0.533,0.395,0.018,0.12,0.546,0.792,2.246,4.097e-4,0,-0.033,0.35,0.383,0.001,867.478,0.001,335.292,0.062,6.4,32.17
15.773,3.236,2643.058,456.9,0.262,0.003,61.234,43.166,0,0.533,0.395,0.018,0.12,0.548,0.862,2.431,3.335e-4,0,-0.034,0.35,0.384,0.001,867.389,0.001,335.289,0.061,6.4,32.17
15.823,3.521,2643.058,456.9,0.262,0.003,61.139,43.166,0,0.533,0.395,0.018,0.12,0.55,0.943,2.647,2.212e-4,0,-0.035,0.35,0.385,0.001,867.303,0.001,335.286,0.06,6.4,32.17
15.873,3.721,2643.058,456.9,0.262,0.003,61.072,43.166,0,0.533,0.395,0.018,0.12,0.552,1.001,2.8,7.755e-5,0,-0.037,0.35,0.387,0.001,867.219,0.001,335.282,0.058,6.4,32.17
15.923,4.121,2643.058,456.9,0.262,0.003,60.941,43.166,0,0.533,0.395,0.018,0.12,0.556,1.118,3.104,-4.753e-4,0,-0.037,0.35,0.387,0.002,867.138,0.001,335.279,0.057,6.4,32.17
15.973,4.635,2643.058,456.9,0.262,0.003,60.776,43.166,0,0.533,0.395,0.017,0.12,0.562,1.272,3.497,-4.342e-4,0,-0.037,0.35,0.387,0.003,867.059,0.001,335.277,0.056,6.4,32.17
16.023,4.926,2643.058,456.9,0.262,0.003,60.685,43.166,0,0.533,0.395,0.017,0.12,0.565,1.36,3.719,-4.333e-4,0,-0.039,0.35,0.389,0.005,866.983,0.001,335.274,0.055,6.4,32.17
16.073,5.003,2643.058,456.9,0.262,0.003,60.661,43.166,0,0.533,0.395,0.017,0.12,0.566,1.384,3.778,-7.182e-5,0,-0.042,0.35,0.392,0.005,866.91,0.001,335.271,0.054,6.4,32.17
16.123,5.224,2643.058,456.9,0.262,0.003,60.592,43.166,0,0.532,0.395,0.017,0.12,0.568,1.451,3.946,1.712e-4,0,-0.044,0.35,0.394,0.006,866.839,0.001,335.268,0.052,6.4,32.17
16.173,5.54,2643.058,456.9,0.262,0.003,60.495,43.166,0,0.532,0.395,0.017,0.12,0.572,1.55,4.188,4.081e-4,0,-0.045,0.35,0.395,0.007,866.771,0.001,335.266,0.051,6.4,32.17
16.223,5.914,2643.058,456.9,0.262,0.003,60.383,43.166,0,0.532,0.395,0.017,0.12,0.577,1.667,4.474,4.22e-4,0,-0.046,0.35,0.396,0.01,866.706,0.001,335.263,0.05,6.4,32.17
16.273,6.369,2643.058,456.9,0.262,0.003,60.249,43.166,0,0.532,0.395,0.017,0.12,0.583,1.812,4.822,-1.725e-4,0,-0.047,0.35,0.396,0.014,866.643,0.001,335.261,0.049,6.4,32.17
16.323,6.791,2643.058,456.9,0.262,0.003,60.127,43.166,0,0.532,0.395,0.017,0.12,0.588,1.948,5.145,3.543e-5,0,-0.047,0.35,0.397,0.018,866.582,0.001,335.259,0.048,6.4,32.17
16.373,7.161,2643.058,456.9,0.262,0.003,60.022,43.166,0,0.532,0.395,0.017,0.12,0.593,2.07,5.428,-6.638e-6,0,-0.049,0.35,0.399,0.023,866.524,0.001,335.257,0.047,6.4,32.17
16.423,7.629,2643.058,456.9,0.262,0.003,59.892,43.166,0,0.532,0.395,0.017,0.12,0.6,2.226,5.787,-7.423e-5,0,-0.05,0.35,0.399,0.029,866.469,0.001,335.255,0.046,6.4,32.17
16.473,7.971,2643.058,456.9,0.262,0.003,59.799,43.166,0,0.532,0.395,0.017,0.12,0.605,2.341,6.049,-4.543e-4,0,-0.051,0.35,0.401,0.036,866.417,0.001,335.253,0.045,6.4,32.17
16.523,8.312,2643.058,456.9,0.262,0.003,59.708,43.166,0,0.532,0.395,0.017,0.12,0.609,2.458,6.308,4.608e-4,0,-0.053,0.35,0.403,0.043,866.367,0.001,335.251,0.044,6.4,32.17
16.573,8.84,2643.058,456.9,0.262,0.003,59.569,43.166,0,0.532,0.395,0.017,0.12,0.617,2.641,6.715,-2.532e-4,0,-0.054,0.35,0.403,0.052,866.319,0.001,335.249,0.043,6.4,32.17
16.623,9.512,2643.058,456.9,0.262,0.003,59.397,43.166,0,0.532,0.395,0.017,0.12,0.626,2.878,7.234,-9.015e-5,0,-0.053,0.35,0.402,0.064,866.274,0.001,335.247,0.043,6.4,32.17
16.673,10.042,2643.058,456.9,0.262,0.003,59.266,43.166,0,0.532,0.395,0.017,0.12,0.633,3.068,7.642,-2.878e-4,0,-0.053,0.35,0.403,0.077,866.232,0.001,335.246,0.042,6.4,32.17
16.723,10.384,2643.058,456.9,0.262,0.003,59.182,43.166,0,0.532,0.395,0.017,0.12,0.638,3.193,7.901,-4.178e-4,0,-0.056,0.35,0.405,0.09,866.192,0.001,335.244,0.041,6.4,32.17
16.773,10.712,2643.058,456.9,0.262,0.003,59.103,43.166,0,0.532,0.395,0.017,0.12,0.642,3.314,8.148,-4.176e-4,0,-0.058,0.35,0.408,0.103,866.155,0.001,335.243,0.04,6.4,32.17
16.823,11.322,2643.058,456.9,0.262,0.003,58.96,43.166,0,0.532,0.395,0.017,0.12,0.65,3.541,8.62,1.578e-4,0,-0.058,0.35,0.408,0.119,866.12,0.001,335.242,0.039,6.4,32.17
16.873,12.035,2643.058,456.9,0.262,0.003,58.798,43.166,0,0.532,0.395,0.017,0.12,0.659,3.813,9.176,1.369e-4,0,-0.056,0.35,0.406,0.136,866.088,0.001,335.241,0.039,6.4,32.17
16.923,12.677,2643.058,456.9,0.262,0.003,58.656,43.166,0,0.534,0.396,0.017,0.12,0.668,4.061,9.675,-2.91e-4,0,-0.056,0.35,0.405,0.154,866.059,0.001,335.239,0.038,6.4,32.17
16.973,13.211,2643.058,456.9,0.262,0.003,58.541,43.166,0,0.535,0.398,0.017,0.12,0.675,4.272,10.087,3.489e-4,0,-0.056,0.35,0.406,0.175,866.032,0.001,335.238,0.038,6.4,32.17
17.023,13.782,2643.058,456.9,0.262,0.003,58.422,43.166,0,0.536,0.399,0.017,0.12,0.682,4.499,10.529,-8.64e-5,0,-0.057,0.35,0.406,0.196,866.007,0.001,335.238,0.037,6.4,32.17
17.073,14.374,2643.058,456.9,0.262,0.003,58.301,43.166,0,0.538,0.4,0.017,0.12,0.689,4.739,10.99,3.817e-4,0,-0.056,0.35,0.406,0.219,865.986,0.001,335.237,0.036,6.4,32.17
17.123,14.913,2643.058,456.9,0.262,0.003,58.194,43.166,0,0.539,0.402,0.017,0.12,0.694,4.961,11.405,-4.042e-5,0,-0.057,0.35,0.406,0.243,865.966,0.001,335.236,0.036,6.4,32.17
17.173,15.495,2643.058,456.9,0.262,0.003,58.081,43.166,0,0.54,0.403,0.017,0.12,0.699,5.204,11.86,-4.735e-4,0,-0.056,0.35,0.406,0.268,865.949,0.001,335.235,0.035,6.4,32.17
17.223,16.183,2643.058,456.9,0.262,0.003,57.952,43.166,0,0.541,0.404,0.017,0.12,0.702,5.495,12.404,-3.591e-4,0,-0.054,0.35,0.403,0.29,865.935,0.001,335.235,0.035,6.4,32.17
17.273,16.894,2643.058,456.9,0.262,0.003,57.822,43.166,0,0.541,0.404,0.017,0.12,0.704,5.801,12.974,-4.185e-4,0,-0.05,0.35,0.4,0.31,865.923,0.001,335.234,0.035,6.4,32.17
17.323,17.517,2643.058,456.9,0.262,0.003,57.712,43.166,0,0.542,0.405,0.017,0.12,0.704,6.072,13.468,1.448e-4,0,-0.047,0.35,0.397,0.333,865.914,0.001,335.234,0.035,6.4,32.17
17.373,17.997,2643.058,456.9,0.262,0.003,57.629,43.166,0,0.543,0.406,0.017,0.12,0.705,6.285,13.837,1.727e-4,0,-0.048,0.35,0.397,0.365,865.907,0.001,335.234,0.034,6.4,32.17
17.423,18.534,2643.058,456.9,0.262,0.003,57.539,43.166,0,0.544,0.407,0.017,0.12,0.705,6.524,14.26,3.117e-5,0,-0.046,0.35,0.396,0.391,865.903,0.001,335.234,0.034,6.4,32.17
17.473,19.056,2643.058,456.9,0.262,0.003,57.453,43.166,0,0.544,0.407,0.017,0.12,0.704,6.759,14.674,-4.844e-4,0,-0.043,0.35,0.393,0.415,865.901,0.001,335.234,0.034,6.4,32.17
17.523,19.499,2643.058,456.9,0.262,0.003,57.382,43.166,0,0.545,0.408,0.017,0.12,0.704,6.961,15.016,-9.811e-5,0,-0.043,0.35,0.392,0.446,865.902,0.001,335.234,0.033,6.4,32.17
17.573,19.938,2643.058,456.9,0.262,0.003,57.312,43.166,0,0.546,0.408,0.017,0.12,0.703,7.163,15.361,1.189e-4,0,-0.041,0.35,0.391,0.472,865.905,0.001,335.234,0.033,6.4,32.17
17.623,20.405,2643.058,456.9,0.262,0.003,57.24,43.166,0,0.545,0.408,0.017,0.12,0.7,7.294,15.361,2.631e-4,0,-0.049,0.336,0.384,0.476,865.911,0.001,335.234,0.033,6.4,32.17
17.673,20.807,2643.058,456.9,0.262,0.003,57.18,43.166,0,0.545,0.408,0.017,0.12,0.697,7.396,15.315,-7.092e-5,0,-0.055,0.322,0.376,0.475,865.919,0.001,335.234,0.033,6.4,32.17
17.723,21.125,2643.058,456.9,0.262,0.003,57.132,43.166,0,0.545,0.407,0.017,0.12,0.695,7.478,15.273,7.794e-5,0,-0.059,0.31,0.37,0.482,865.93,0.001,335.235,0.033,6.4,32.17
17.773,21.419,2643.058,456.9,0.262,0.003,57.089,43.166,0,0.543,0.406,0.017,0.12,0.692,7.555,15.268,4.167e-4,0,-0.058,0.3,0.358,0.453,865.943,0.001,335.235,0.034,6.4,32.17
17.823,21.626,2643.058,456.9,0.262,0.003,57.059,43.166,0,0.542,0.405,0.017,0.12,0.689,7.61,15.273,-4.89e-4,0,-0.054,0.293,0.347,0.425,865.959,0.001,335.236,0.034,6.4,32.17
17.873,21.745,2643.058,456.9,0.262,0.003,57.042,43.166,0,0.542,0.404,0.017,0.12,0.688,7.641,15.266,1.04e-4,0,-0.051,0.289,0.339,0.418,865.977,0.001,335.236,0.035,6.4,32.17
17.923,21.81,2643.058,456.9,0.262,0.003,57.033,43.166,0,0.54,0.403,0.017,0.12,0.685,7.658,15.305,3.641e-4,0,-0.041,0.286,0.328,0.373,865.998,0.001,335.237,0.035,6.4,32.17
17.973,21.808,2643.058,456.9,0.262,0.003,57.033,43.166,0,0.538,0.4,0.017,0.12,0.682,7.658,15.372,3.392e-5,0,-0.028,0.287,0.315,0.307,866.021,0.001,335.238,0.036,6.4,32.17
17.993,21.786,2643.058,456.9,0.262,0.003,57.036,43.166,0,0.537,0.4,0.017,0.12,0.682,7.652,15.396,-2.964e-4,0,-0.023,0.287,0.311,0.284,866.031,0.001,335.238,0.037,6.4,32.17
18.023,21.72,2643.058,456.9,0.262,0.003,57.046,43.166,0,0.536,0.399,0.017,0.12,0.681,7.634,15.417,-3.194e-4,0,-0.018,0.29,0.307,0.271,866.047,0.001,335.239,0.037,6.4,32.17
18.069,21.565,2643.058,456.9,0.262,0.003,57.068,43.166,0,0.536,0.399,0.017,0.12,0.682,7.594,15.445,1.791e-4,0,-0.009,0.295,0.304,0.261,866.073,0.001,335.24,0.037,6.4,32.17
18.119,21.346,2643.058,456.9,0.262,0.003,57.1,43.166,0,0.535,0.398,0.017,0.12,0.682,7.536,15.496,-1.989e-4,0,0.003,0.303,0.3,0.233,866.103,0.001,335.241,0.038,6.4,32.17
18.169,21.105,2643.058,456.9,0.262,0.003,57.136,43.166,0,0.533,0.396,0.017,0.12,0.681,7.473,15.578,-4.669e-4,0,0.016,0.311,0.295,0.18,866.136,0.001,335.242,0.038,6.4,32.17
18.219,20.813,2643.058,456.9,0.262,0.003,57.179,43.166,0,0.532,0.395,0.017,0.12,0.681,7.398,15.653,-2.712e-4,0,0.029,0.321,0.292,0.138,866.171,0.001,335.244,0.039,6.4,32.17
18.269,20.465,2643.058,456.9,0.262,0.003,57.232,43.166,0,0.532,0.395,0.017,0.12,0.683,7.309,15.727,-1.969e-4,0,0.041,0.333,0.292,0.104,866.209,0.001,335.245,0.04,6.4,32.17
18.319,20.103,2643.058,456.9,0.262,0.003,57.287,43.166,0,0.532,0.395,0.017,0.12,0.685,7.218,15.803,-3.921e-4,0,0.053,0.346,0.293,0.071,866.249,0.001,335.247,0.04,6.4,32.17
18.368,19.795,2643.058,456.9,0.262,0.003,57.336,43.166,0,0.532,0.395,0.017,0.12,0.686,7.098,15.677,-2.862e-4,0,0.056,0.35,0.294,0.036,866.291,0.001,335.248,0.041,6.4,32.17
18.416,19.543,2643.058,456.9,0.262,0.003,57.375,43.166,0,0.532,0.395,0.017,0.12,0.687,6.982,15.489,6.944e-5,0,0.055,0.35,0.295,0.011,866.335,0.001,335.25,0.042,6.4,32.17
18.464,19.267,2643.058,456.9,0.262,0.003,57.42,43.166,0,0.532,0.395,0.017,0.12,0.688,6.856,15.267,-2.383e-4,0,0.053,0.35,0.296,9.677e-4,866.381,0.001,335.251,0.043,6.4,32.17
18.512,19.101,2643.058,456.9,0.262,0.003,57.447,43.166,0,0.532,0.395,0.017,0.12,0.689,6.78,15.132,-1.51e-4,0,0.053,0.35,0.297,-0.003,866.429,0.001,335.253,0.044,6.4,32.17
18.561,18.892,2643.058,456.9,0.262,0.003,57.481,43.166,0,0.532,0.395,0.017,0.12,0.689,6.686,14.969,4.907e-4,0,0.051,0.35,0.299,-0.016,866.48,0.001,335.255,0.045,6.4,32.17
18.609,18.852,2643.058,456.9,0.262,0.003,57.487,43.166,0,0.532,0.395,0.017,0.12,0.689,6.668,14.962,-1.547e-4,0,0.05,0.35,0.3,-0.042,866.533,0.001,335.257,0.045,6.4,32.17
18.658,18.894,2643.058,456.9,0.262,0.003,57.481,43.166,0,0.532,0.395,0.017,0.12,0.689,6.687,15.031,4.593e-4,0,0.049,0.35,0.301,-0.076,866.589,0.001,335.259,0.046,6.4,32.17
18.707,19.105,2643.058,456.9,0.262,0.003,57.446,43.166,0,0.532,0.395,0.017,0.12,0.689,6.782,15.249,1.207e-4,0,0.048,0.35,0.301,-0.116,866.649,0.001,335.261,0.047,6.4,32.17
18.757,19.505,2643.058,456.9,0.262,0.003,57.382,43.166,0,0.532,0.395,0.017,0.12,0.687,6.965,15.624,3.987e-4,0,0.048,0.35,0.302,-0.154,866.711,0.001,335.264,0.048,6.4,32.17
18.804,20.095,2643.058,456.9,0.262,0.003,57.29,43.166,0,0.532,0.395,0.017,0.12,0.685,7.216,16.057,3.427e-4,0,0.045,0.346,0.301,-0.18,866.773,0.001,335.266,0.05,6.4,32.17
18.845,20.163,2643.058,456.9,0.262,0.003,57.279,43.166,0,0.532,0.395,0.017,0.12,0.685,7.233,16.054,6.315e-5,0,0.041,0.344,0.303,-0.185,866.828,0.001,335.268,0.05,6.4,32.17
18.883,20.437,2643.058,456.9,0.262,0.003,57.237,43.166,0,0.532,0.395,0.017,0.12,0.683,7.302,16.023,1.671e-4,0,0.032,0.335,0.302,-0.186,866.88,0.001,335.27,0.051,6.4,32.17
18.919,20.788,2643.058,456.9,0.262,0.003,57.184,43.166,0,0.532,0.395,0.017,0.12,0.682,7.392,15.977,2.71e-4,0,0.022,0.322,0.301,-0.181,866.932,0.001,335.272,0.052,6.4,32.17
18.953,21.119,2643.058,456.9,0.262,0.003,57.135,43.166,0,0.532,0.395,0.017,0.12,0.68,7.477,15.928,6.27e-5,0,0.013,0.311,0.298,-0.17,866.982,0.001,335.274,0.053,6.4,32.17
18.986,20.92,2643.058,456.9,0.262,0.003,57.165,43.166,0,0.532,0.395,0.017,0.12,0.681,7.426,15.936,-3.627e-4,0,0.021,0.318,0.297,-0.155,867.031,0.001,335.275,0.053,6.4,32.17
19.018,21.027,2643.058,456.9,0.262,0.003,57.149,43.166,0,0.533,0.395,0.017,0.12,0.681,7.454,15.908,7.668e-5,0,0.018,0.314,0.296,-0.138,867.081,0.001,335.277,0.054,6.4,32.17
19.05,21.349,2643.058,456.9,0.262,0.003,57.102,43.166,0,0.533,0.395,0.017,0.12,0.679,7.537,15.853,4.981e-4,0,0.01,0.303,0.293,-0.12,867.131,0.001,335.279,0.055,6.4,32.17
19.081,21.304,2643.058,456.9,0.262,0.003,57.108,43.166,0,0.533,0.395,0.017,0.12,0.679,7.526,15.84,4.241e-5,0,0.014,0.304,0.291,-0.101,867.181,0.001,335.281,0.055,6.4,32.17
19.112,21.272,2643.058,456.9,0.262,0.003,57.113,43.166,0,0.533,0.395,0.017,0.12,0.679,7.517,15.824,-4.741e-4,0,0.016,0.305,0.289,-0.083,867.232,0.001,335.283,0.056,6.4,32.17
19.144,21.279,2643.058,456.9,0.262,0.003,57.112,43.166,0,0.533,0.395,0.017,0.12,0.679,7.519,15.805,-2.721e-4,0,0.018,0.305,0.287,-0.064,867.284,0.001,335.285,0.057,6.4,32.17
19.175,20.983,2643.058,456.9,0.262,0.003,57.156,43.166,0,0.533,0.395,0.018,0.12,0.681,7.442,15.822,-4.634e-4,0,0.029,0.315,0.287,-0.047,867.337,0.001,335.287,0.057,6.4,32.17
19.206,20.638,2643.058,456.9,0.262,0.003,57.208,43.166,0,0.533,0.395,0.018,0.12,0.683,7.354,15.848,4.262e-4,0,0.04,0.328,0.288,-0.032,867.392,0.001,335.289,0.058,6.4,32.17
19.239,20.536,2643.058,456.9,0.262,0.003,57.223,43.166,0,0.533,0.395,0.018,0.12,0.683,7.328,15.846,-1.233e-5,0,0.043,0.331,0.288,-0.019,867.449,0.001,335.291,0.059,6.4,32.17
19.272,20.129,2643.058,456.9,0.262,0.003,57.286,43.166,0,0.533,0.395,0.018,0.12,0.685,7.225,15.885,4.863e-4,0,0.055,0.345,0.291,-0.009,867.509,0.001,335.293,0.06,6.4,32.17
19.306,19.584,2643.058,456.9,0.262,0.003,57.371,43.166,0,0.533,0.395,0.018,0.12,0.688,7.001,15.542,-3.32e-4,0,0.055,0.35,0.295,-0.003,867.572,0.001,335.296,0.06,6.4,32.17
19.342,19.288,2643.058,456.9,0.262,0.003,57.419,43.166,0,0.533,0.395,0.018,0.12,0.689,6.866,15.29,2.87e-4,0,0.053,0.35,0.297,-5.577e-5,867.638,0.001,335.298,0.061,6.4,32.17
19.374,18.785,2643.058,456.9,0.262,0.003,57.501,43.166,0,0.533,0.395,0.018,0.121,0.69,6.638,14.866,7.894e-5,0,0.05,0.35,0.3,0.001,867.701,0.001,335.3,0.062,6.4,32.17
19.405,18.203,2643.058,456.9,0.262,0.003,57.598,43.166,0,0.533,0.395,0.018,0.121,0.692,6.377,14.374,1.502e-4,0,0.048,0.35,0.302,0.004,867.761,0.001,335.303,0.063,6.4,32.17
19.435,17.612,2643.058,456.9,0.262,0.003,57.699,43.166,0,0.533,0.395,0.018,0.121,0.692,6.115,13.877,7.108e-6,0,0.046,0.35,0.304,0.009,867.819,0.001,335.305,0.064,6.4,32.17
19.463,16.884,2643.058,456.9,0.262,0.003,57.828,43.166,0,0.533,0.395,0.018,0.121,0.693,5.797,13.265,-3.024e-4,0,0.044,0.35,0.306,0.014,867.876,0.001,335.307,0.064,6.4,32.17
19.492,16.013,2643.058,456.9,0.262,0.003,57.987,43.166,0,0.533,0.395,0.018,0.121,0.691,5.424,12.541,-2.12e-4,0,0.042,0.35,0.308,0.019,867.934,0.001,335.309,0.065,6.4,32.17
19.52,15.103,2643.058,456.9,0.262,0.003,58.161,43.166,0,0.533,0.395,0.018,0.121,0.687,5.041,11.789,1.472e-4,0,0.04,0.35,0.31,0.021,867.993,0.001,335.311,0.065,6.4,32.17
19.549,14.172,2643.058,456.9,0.262,0.003,58.346,43.166,0,0.533,0.395,0.018,0.121,0.681,4.658,11.026,-2.385e-4,0,0.038,0.35,0.312,0.022,868.054,0.001,335.313,0.066,6.4,32.17
19.58,13.462,2643.058,456.9,0.262,0.003,58.493,43.166,0,0.533,0.395,0.018,0.121,0.675,4.372,10.449,5.214e-5,0,0.037,0.35,0.313,0.021,868.119,0.001,335.316,0.067,6.4,32.17
19.611,12.819,2643.058,456.9,0.262,0.003,58.629,43.166,0,0.533,0.395,0.018,0.121,0.669,4.118,9.931,4.187e-4,0,0.036,0.35,0.314,0.018,868.187,0.001,335.318,0.068,6.4,32.17
19.644,12.289,2643.058,456.9,0.262,0.003,58.745,43.166,0,0.533,0.395,0.018,0.121,0.663,3.911,9.507,-1.945e-5,0,0.035,0.35,0.315,0.014,868.26,0.001,335.321,0.069,6.4,32.17
19.68,11.505,2643.058,456.9,0.262,0.003,58.922,43.166,0,0.533,0.395,0.018,0.121,0.654,3.611,8.883,-2.602e-4,0,0.034,0.35,0.316,0.007,868.339,0.001,335.324,0.069,6.4,32.17
19.72,10.883,2643.058,456.9,0.262,0.003,59.067,43.166,0,0.533,0.395,0.018,0.121,0.646,3.378,8.392,-3.63e-4,0,0.033,0.35,0.317,7.163e-4,868.43,0.001,335.327,0.07,6.4,32.17
19.764,10.534,2643.058,456.9,0.262,0.003,59.15,43.166,0,0.533,0.395,0.018,0.121,0.641,3.249,8.116,2.241e-4,0,0.032,0.35,0.318,-0.001,868.532,0.001,335.331,0.072,6.4,32.17
19.805,10.404,2643.058,456.9,0.262,0.003,59.182,43.166,0,0.533,0.395,0.018,0.121,0.64,3.201,8.019,-7.471e-5,0,0.03,0.35,0.319,-0.008,868.628,0.001,335.335,0.073,6.4,32.17
19.84,10.491,2643.058,456.9,0.262,0.003,59.161,43.166,0,0.533,0.395,0.018,0.121,0.641,3.233,8.098,1.106e-4,0,0.03,0.35,0.32,-0.018,868.714,0.001,335.338,0.074,6.4,32.17
19.874,10.703,2643.058,456.9,0.262,0.003,59.111,43.166,0,0.533,0.395,0.018,0.121,0.644,3.311,8.275,4.525e-4,0,0.029,0.35,0.321,-0.026,868.795,0.001,335.341,0.075,6.4,32.17
19.906,10.985,2643.058,456.9,0.262,0.003,59.044,43.166,0,0.533,0.395,0.018,0.121,0.648,3.416,8.505,2.905e-4,0,0.028,0.35,0.322,-0.031,868.874,0.001,335.344,0.075,6.4,32.17
19.937,11.33,2643.058,456.9,0.262,0.003,58.964,43.166,0,0.533,0.395,0.018,0.121,0.652,3.545,8.784,-2.536e-5,0,0.027,0.35,0.322,-0.033,868.953,0.001,335.347,0.076,6.4,32.17
19.969,11.742,2643.058,456.9,0.262,0.003,58.87,43.166,0,0.534,0.395,0.018,0.121,0.657,3.701,9.114,4.112e-4,0,0.027,0.35,0.323,-0.032,869.033,0.001,335.35,0.077,6.4,32.17
20.002,12.202,2643.058,456.9,0.262,0.003,58.766,43.166,0,0.534,0.395,0.018,0.121,0.663,3.878,9.48,2.838e-4,0,0.026,0.35,0.324,-0.027,869.118,0.001,335.353,0.078,6.4,32.17
20.038,12.56,2643.058,456.9,0.262,0.003,58.688,43.166,0,0.534,0.395,0.018,0.121,0.667,4.017,9.761,-3.288e-4,0,0.025,0.35,0.325,-0.019,869.211,0.001,335.356,0.079,6.4,32.17
20.068,12.75,2643.058,456.9,0.262,0.003,58.647,43.166,0,0.534,0.395,0.018,0.121,0.669,4.091,9.906,3.624e-5,0,0.025,0.35,0.325,-0.011,869.29,0.001,335.359,0.08,6.4,32.17
20.095,12.826,2643.058,456.9,0.262,0.003,58.63,43.166,0,0.534,0.395,0.018,0.121,0.67,4.121,9.962,-1.932e-4,0,0.024,0.35,0.326,-0.006,869.361,0.001,335.362,0.08,6.4,32.17
