# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
23.966,2.446,2643.063,456.9,0.262,0.003,61.547,43.167,0,0.542,0.394,0.025,0.124,0.551,0.641,1.841,-3.176e-4,0,0.004,0.351,0.347,-1.004e-4,886.672,0.001,336.003,0.177,6.4,32.17
23.991,2.475,2643.063,456.9,0.262,0.003,61.536,43.167,0,0.542,0.394,0.025,0.124,0.552,0.649,1.865,-1.156e-4,0,0.004,0.351,0.347,-0.001,886.828,0.001,336.009,0.178,6.4,32.17
24.018,2.661,2643.063,456.9,0.262,0.003,61.47,43.167,0,0.542,0.394,0.025,0.124,0.553,0.701,2.008,3.837e-4,0,0.004,0.351,0.347,-0.003,886.995,0.001,336.015,0.179,6.4,32.17
24.049,2.952,2643.063,456.9,0.262,0.003,61.369,43.167,0,0.543,0.394,0.025,0.124,0.556,0.782,2.228,-4.048e-4,0,0.004,0.351,0.347,-0.003,887.193,0.001,336.022,0.179,6.4,32.17
24.071,3.125,2643.063,456.9,0.262,0.003,61.31,43.167,0,0.543,0.394,0.025,0.124,0.557,0.832,2.361,4.991e-4,0,0.004,0.351,0.347,-0.003,887.333,0.001,336.027,0.18,6.4,32.17
24.09,3.263,2643.063,456.9,0.262,0.003,61.263,43.167,0,0.543,0.394,0.025,0.124,0.558,0.871,2.464,4.71e-4,0,0.004,0.351,0.347,-0.002,887.454,0.001,336.032,0.18,6.4,32.17
24.108,3.363,2643.063,456.9,0.262,0.003,61.23,43.167,0,0.543,0.394,0.025,0.124,0.559,0.9,2.541,-4.333e-4,0,0.004,0.351,0.347,-0.001,887.569,0.001,336.036,0.181,6.4,32.17
24.125,3.417,2643.063,456.9,0.262,0.003,61.212,43.167,0,0.543,0.394,0.025,0.124,0.56,0.915,2.582,1.409e-4,0,0.004,0.351,0.348,-3.927e-4,887.681,0.001,336.04,0.181,6.4,32.17
24.143,3.424,2643.063,456.9,0.262,0.003,61.21,43.167,0,0.543,0.394,0.025,0.124,0.56,0.917,2.586,-7.219e-5,0,0.004,0.351,0.348,-2.868e-5,887.795,0.001,336.044,0.181,6.4,32.17
24.162,3.378,2643.063,456.9,0.262,0.003,61.226,43.167,0,0.543,0.394,0.025,0.124,0.56,0.904,2.551,-3.657e-5,0,0.004,0.351,0.348,9.788e-5,887.917,0.001,336.049,0.182,6.4,32.17
24.183,3.266,2643.063,456.9,0.262,0.003,61.265,43.167,0,0.543,0.394,0.025,0.124,0.559,0.872,2.465,-2.176e-5,0,0.004,0.351,0.348,6.636e-4,888.052,0.001,336.054,0.182,6.4,32.17
24.207,3.059,2643.063,456.9,0.262,0.003,61.336,43.167,0,0.543,0.394,0.025,0.124,0.557,0.813,2.307,1.388e-4,0,0.004,0.351,0.348,0.002,888.208,0.001,336.06,0.183,6.4,32.17
24.229,2.806,2643.063,456.9,0.262,0.003,61.424,43.167,0,0.543,0.394,0.025,0.124,0.555,0.741,2.112,2.677e-4,0,0.004,0.351,0.348,0.003,888.349,0.001,336.065,0.184,6.4,32.17
24.25,2.529,2643.063,456.9,0.262,0.003,61.521,43.167,0,0.543,0.394,0.025,0.124,0.553,0.664,1.902,-7.999e-5,0,0.004,0.351,0.348,0.003,888.488,0.001,336.07,0.184,6.4,32.17
24.273,2.285,2643.063,456.9,0.262,0.003,61.607,43.167,0,0.543,0.393,0.025,0.124,0.551,0.597,1.717,-5.358e-5,0,0.004,0.351,0.348,0.002,888.634,0.001,336.075,0.185,6.4,32.17
24.298,2.089,2643.063,456.9,0.262,0.003,61.676,43.167,0,0.543,0.393,0.025,0.124,0.55,0.543,1.57,4.204e-4,0,0.004,0.351,0.348,9.501e-4,888.796,0.001,336.081,0.185,6.4,32.17
24.328,2.031,2643.063,456.9,0.262,0.003,61.696,43.167,0,0.543,0.393,0.025,0.124,0.55,0.528,1.528,5.977e-5,0,0.004,0.351,0.348,-2.374e-5,888.999,0.001,336.089,0.186,6.4,32.17
24.359,2.209,2643.063,456.9,0.262,0.003,61.632,43.167,0,0.543,0.393,0.025,0.125,0.551,0.576,1.664,-4.8e-4,0,0.004,0.351,0.348,-0.001,889.203,0.001,336.097,0.187,6.4,32.17
24.384,2.462,2643.063,456.9,0.262,0.003,61.543,43.167,0,0.544,0.393,0.026,0.125,0.553,0.646,1.856,1.903e-4,0,0.004,0.352,0.348,-0.002,889.366,0.001,336.103,0.187,6.4,32.17
24.407,2.704,2643.063,456.9,0.262,0.003,61.459,43.167,0,0.544,0.393,0.026,0.125,0.555,0.713,2.041,3.686e-4,0,0.004,0.352,0.348,-0.002,889.519,0.001,336.108,0.188,6.4,32.17
24.431,2.904,2643.063,456.9,0.262,0.003,61.391,43.167,0,0.544,0.393,0.026,0.125,0.556,0.769,2.192,-5.256e-5,0,0.004,0.352,0.348,-0.002,889.676,0.001,336.114,0.188,6.4,32.17
24.456,3.066,2643.063,456.9,0.262,0.003,61.337,43.167,0,0.544,0.393,0.026,0.125,0.558,0.815,2.315,-1.314e-5,0,0.004,0.352,0.348,-6.917e-4,889.845,0.001,336.12,0.189,6.4,32.17
24.476,3.142,2643.063,456.9,0.262,0.003,61.312,43.167,0,0.544,0.393,0.026,0.125,0.559,0.837,2.372,-1.949e-4,0,0.004,0.352,0.348,-1.757e-4,889.979,0.001,336.125,0.189,6.4,32.17
24.494,3.16,2643.063,456.9,0.262,0.003,61.306,43.167,0,0.544,0.393,0.026,0.125,0.559,0.842,2.386,4.653e-4,0,0.003,0.352,0.348,-4.965e-7,890.1,0.001,336.13,0.19,6.4,32.17
24.511,3.124,2643.063,456.9,0.262,0.003,61.319,43.167,0,0.544,0.393,0.026,0.125,0.558,0.831,2.359,-2.132e-4,0,0.003,0.352,0.348,1.209e-4,890.214,0.001,336.134,0.19,6.4,32.17
24.528,3.043,2643.063,456.9,0.262,0.003,61.346,43.167,0,0.544,0.393,0.026,0.125,0.558,0.809,2.297,2.606e-4,0,0.003,0.352,0.348,4.713e-4,890.327,0.001,336.138,0.191,6.4,32.17
24.545,2.925,2643.063,456.9,0.262,0.003,61.387,43.167,0,0.544,0.393,0.026,0.125,0.557,0.775,2.206,4.979e-4,0,0.003,0.352,0.348,9.758e-4,890.443,0.001,336.142,0.191,6.4,32.17
24.563,2.78,2643.063,456.9,0.262,0.003,61.437,43.167,0,0.544,0.393,0.026,0.125,0.556,0.734,2.094,8.96e-5,0,0.003,0.352,0.348,0.002,890.566,0.001,336.147,0.191,6.4,32.17
24.583,2.59,2643.063,456.9,0.262,0.003,61.503,43.167,0,0.544,0.393,0.026,0.125,0.554,0.681,1.95,6.845e-6,0,0.003,0.352,0.348,0.002,890.702,0.001,336.152,0.192,6.4,32.17
24.607,2.336,2643.063,456.9,0.262,0.003,61.591,43.167,0,0.544,0.393,0.026,0.125,0.553,0.611,1.757,-7.889e-5,0,0.003,0.352,0.348,0.002,890.865,0.001,336.158,0.192,6.4,32.17
24.636,2.062,2643.063,456.9,0.262,0.003,61.688,43.167,0,0.544,0.393,0.026,0.125,0.551,0.536,1.551,7.248e-5,0,0.003,0.352,0.348,9.245e-4,891.063,0.001,336.165,0.193,6.4,32.17
24.662,1.936,2643.063,456.9,0.262,0.003,61.733,43.167,0,0.544,0.393,0.026,0.125,0.55,0.502,1.456,-4.347e-4,0,0.003,0.352,0.348,2.005e-5,891.24,0.001,336.172,0.194,6.4,32.17
24.688,1.959,2643.063,456.9,0.262,0.003,61.726,43.167,0,0.545,0.393,0.026,0.125,0.551,0.508,1.474,2.202e-4,0,0.003,0.352,0.348,-5.694e-4,891.42,0.001,336.179,0.194,6.4,32.17
24.718,2.139,2643.063,456.9,0.262,0.003,61.664,43.167,0,0.545,0.393,0.026,0.125,0.552,0.557,1.612,3.608e-4,0,0.003,0.352,0.348,-0.002,891.628,0.001,336.186,0.195,6.4,32.17
24.746,2.364,2643.063,456.9,0.262,0.003,61.585,43.167,0,0.545,0.393,0.026,0.125,0.553,0.619,1.783,1.65e-4,0,0.003,0.352,0.348,-0.002,891.818,0.001,336.193,0.196,6.4,32.17
24.767,2.562,2643.063,456.9,0.262,0.003,61.516,43.167,0,0.545,0.393,0.026,0.125,0.555,0.674,1.934,4.591e-4,0,0.003,0.352,0.348,-0.002,891.966,0.001,336.199,0.196,6.4,32.17
24.786,2.715,2643.063,456.9,0.262,0.003,61.462,43.167,0,0.545,0.393,0.026,0.125,0.556,0.716,2.049,8.296e-5,0,0.003,0.352,0.348,-0.001,892.099,0.001,336.204,0.197,6.4,32.17
24.804,2.819,2643.063,456.9,0.262,0.003,61.427,43.167,0,0.545,0.393,0.027,0.125,0.557,0.745,2.127,2.073e-4,0,0.003,0.352,0.348,-6.281e-4,892.227,0.001,336.208,0.197,6.4,32.17
24.823,2.867,2643.063,456.9,0.262,0.003,61.41,43.167,0,0.545,0.393,0.027,0.125,0.557,0.759,2.164,2.294e-4,0,0.003,0.352,0.348,-1.563e-4,892.356,0.001,336.213,0.198,6.4,32.17
24.842,2.861,2643.063,456.9,0.262,0.003,61.412,43.167,0,0.545,0.393,0.027,0.125,0.557,0.757,2.158,1.28e-4,0,0.003,0.352,0.348,2.044e-6,892.492,0.001,336.218,0.198,6.4,32.17
24.864,2.793,2643.063,456.9,0.262,0.003,61.435,43.167,0,0.545,0.393,0.027,0.125,0.557,0.738,2.106,4.055e-4,0,0.003,0.352,0.349,2.757e-4,892.645,0.001,336.224,0.199,6.4,32.17
24.886,2.657,2643.063,456.9,0.262,0.003,61.482,43.167,0,0.545,0.393,0.027,0.125,0.556,0.7,2.003,-3.269e-6,0,0.003,0.352,0.349,9.22e-4,892.802,0.001,336.23,0.199,6.4,32.17
24.907,2.457,2643.063,456.9,0.262,0.003,61.551,43.167,0,0.545,0.393,0.027,0.125,0.554,0.645,1.85,-2.276e-4,0,0.003,0.352,0.349,0.002,892.946,0.001,336.235,0.2,6.4,32.17
24.927,2.184,2643.063,456.9,0.262,0.003,61.648,43.167,0,0.545,0.393,0.027,0.125,0.553,0.57,1.643,-4.824e-4,0,0.003,0.352,0.349,0.002,893.089,0.001,336.24,0.2,6.4,32.17
24.948,1.897,2643.063,456.9,0.262,0.003,61.751,43.167,0,0.545,0.393,0.027,0.125,0.551,0.492,1.426,-4.874e-4,0,0.003,0.352,0.349,0.002,893.243,0.001,336.246,0.201,6.4,32.17
24.974,1.668,2643.063,456.9,0.262,0.003,61.836,43.167,0,0.545,0.393,0.027,0.125,0.55,0.43,1.254,9.613e-5,0,0.003,0.352,0.349,4.659e-4,893.424,0.001,336.253,0.201,6.4,32.17
25.009,1.586,2643.063,456.9,0.262,0.003,61.868,43.167,0,0.546,0.393,0.027,0.125,0.55,0.408,1.193,-1.606e-4,0,0.003,0.352,0.349,-3.312e-4,893.673,0.001,336.262,0.202,6.4,32.17
25.039,1.765,2643.063,456.9,0.262,0.003,61.803,43.167,0,0.546,0.393,0.027,0.125,0.551,0.456,1.33,2.098e-4,0,0.003,0.352,0.349,-0.002,893.891,0.001,336.27,0.203,6.4,32.17
25.066,2.03,2643.063,456.9,0.262,0.003,61.707,43.167,0,0.546,0.393,0.027,0.125,0.552,0.528,1.531,-1.463e-4,0,0.003,0.352,0.349,-0.002,894.085,0.001,336.277,0.203,6.4,32.17
25.094,2.294,2643.063,456.9,0.262,0.003,61.612,43.167,0,0.546,0.393,0.027,0.125,0.554,0.6,1.73,-1.235e-4,0,0.003,0.352,0.349,-0.002,894.29,0.001,336.285,0.204,6.4,32.17
25.118,2.436,2643.063,456.9,0.262,0.003,61.561,43.167,0,0.546,0.393,0.027,0.125,0.555,0.639,1.837,-2.508e-4,0,0.003,0.352,0.349,-6.547e-4,894.463,0.001,336.291,0.205,6.4,32.17
25.138,2.485,2643.063,456.9,0.262,0.003,61.544,43.167,0,0.546,0.393,0.027,0.125,0.556,0.652,1.874,-2.795e-4,0,0.003,0.352,0.349,-1.328e-4,894.607,0.001,336.297,0.205,6.4,32.17
25.156,2.483,2643.063,456.9,0.262,0.003,61.545,43.167,0,0.546,0.393,0.027,0.125,0.556,0.652,1.871,-1.364e-4,0,0.003,0.352,0.349,3.724e-6,894.741,0.001,336.302,0.205,6.4,32.17
25.174,2.449,2643.063,456.9,0.262,0.003,61.557,43.167,0,0.546,0.393,0.028,0.126,0.555,0.642,1.846,1.357e-4,0,0.003,0.352,0.349,2.148e-4,894.873,0.001,336.306,0.206,6.4,32.17
25.193,2.365,2643.063,456.9,0.262,0.003,61.587,43.167,0,0.546,0.393,0.028,0.126,0.555,0.619,1.781,7.978e-5,0,0.003,0.352,0.349,7.073e-4,895.006,0.001,336.311,0.206,6.4,32.17
25.212,2.2,2643.063,456.9,0.262,0.003,61.647,43.167,0,0.546,0.393,0.028,0.126,0.554,0.574,1.656,4.753e-5,0,0.003,0.352,0.349,0.001,895.149,0.001,336.317,0.207,6.4,32.17
25.234,1.941,2643.063,456.9,0.262,0.003,61.74,43.167,0,0.546,0.393,0.028,0.126,0.552,0.504,1.459,7.24e-5,0,0.003,0.352,0.349,0.002,895.314,0.001,336.323,0.207,6.4,32.17
25.264,1.618,2643.063,456.9,0.262,0.003,61.859,43.167,0,0.547,0.393,0.028,0.126,0.551,0.417,1.215,-2.288e-4,0,0.003,0.352,0.349,0.002,895.532,0.001,336.331,0.208,6.4,32.17
25.294,1.43,2643.063,456.9,0.262,0.003,61.929,43.167,0,0.547,0.393,0.028,0.126,0.55,0.367,1.075,-9.632e-5,0,0.003,0.352,0.349,3.959e-4,895.756,0.001,336.339,0.209,6.4,32.17
25.325,1.379,2643.063,456.9,0.262,0.003,61.947,43.167,0,0.547,0.393,0.028,0.126,0.55,0.353,1.036,4.687e-4,0,0.003,0.352,0.349,-2.888e-4,895.981,0.001,336.348,0.209,6.4,32.17
25.365,1.662,2643.063,456.9,0.262,0.003,61.842,43.167,0,0.547,0.393,0.028,0.126,0.551,0.428,1.252,4.661e-4,0,0.003,0.352,0.349,-0.002,896.283,0.001,336.359,0.21,6.4,32.17
25.391,1.923,2643.063,456.9,0.262,0.003,61.748,43.167,0,0.547,0.393,0.028,0.126,0.553,0.499,1.449,-2.971e-4,0,0.003,0.352,0.349,-0.002,896.476,0.001,336.366,0.211,6.4,32.17
25.413,2.106,2643.063,456.9,0.262,0.003,61.683,43.167,0,0.547,0.393,0.028,0.126,0.554,0.548,1.587,2.73e-4,0,0.003,0.352,0.349,-0.001,896.643,0.001,336.372,0.211,6.4,32.17
25.435,2.225,2643.063,456.9,0.262,0.003,61.641,43.167,0,0.547,0.393,0.028,0.126,0.555,0.581,1.677,-4.106e-4,0,0.003,0.352,0.349,-5.146e-4,896.805,0.001,336.378,0.212,6.4,32.17
25.457,2.277,2643.063,456.9,0.262,0.003,61.623,43.167,0,0.547,0.393,0.028,0.126,0.555,0.595,1.717,9.694e-5,0,0.003,0.352,0.349,-5.699e-5,896.976,0.001,336.384,0.212,6.4,32.17
25.483,2.238,2643.063,456.9,0.262,0.003,61.638,43.167,0,0.547,0.393,0.028,0.126,0.555,0.584,1.687,4.613e-5,0,0.003,0.352,0.349,1.035e-4,897.169,0.001,336.392,0.213,6.4,32.17
25.505,2.123,2643.063,456.9,0.262,0.003,61.68,43.167,0,0.547,0.393,0.028,0.126,0.554,0.553,1.599,-4.48e-5,0,0.003,0.352,0.349,5.783e-4,897.334,0.001,336.398,0.214,6.4,32.17
25.526,1.954,2643.063,456.9,0.262,0.003,61.741,43.167,0,0.547,0.393,0.029,0.126,0.554,0.507,1.471,-3.595e-4,0,0.003,0.352,0.349,0.001,897.491,0.001,336.403,0.214,6.4,32.17
25.547,1.74,2643.063,456.9,0.262,0.003,61.819,43.167,0,0.548,0.393,0.029,0.126,0.552,0.449,1.308,-5.632e-5,0,0.003,0.352,0.349,0.002,897.653,0.001,336.409,0.215,6.4,32.17
25.57,1.479,2643.063,456.9,0.262,0.003,61.915,43.167,0,0.548,0.393,0.029,0.126,0.551,0.38,1.11,-4.656e-4,0,0.003,0.352,0.349,0.002,897.833,0.001,336.416,0.215,6.4,32.17
25.6,1.204,2643.063,456.9,0.262,0.003,62.016,43.167,0,0.548,0.393,0.029,0.126,0.55,0.307,0.904,4.179e-4,0,0.003,0.352,0.35,5.495e-4,898.059,0.001,336.424,0.216,6.4,32.17
25.644,1.234,2643.063,456.9,0.262,0.003,62.004,43.167,0,0.548,0.393,0.029,0.126,0.55,0.315,0.928,2.637e-5,0,0.003,0.352,0.35,-8.035e-4,898.394,0.001,336.437,0.217,6.4,32.17
25.677,1.496,2643.063,456.9,0.262,0.003,61.909,43.167,0,0.548,0.393,0.029,0.126,0.552,0.384,1.127,2.198e-5,0,0.003,0.352,0.35,-0.002,898.652,0.001,336.446,0.218,6.4,32.17
25.714,1.781,2643.063,456.9,0.262,0.003,61.806,43.167,0,0.548,0.393,0.029,0.126,0.553,0.46,1.342,1.922e-4,0,0.002,0.352,0.35,-0.001,898.945,0.001,336.457,0.218,6.4,32.17
25.737,1.889,2643.063,456.9,0.262,0.003,61.767,43.167,0,0.548,0.393,0.029,0.126,0.554,0.49,1.423,6.486e-5,0,0.002,0.352,0.35,-5.952e-4,899.135,0.001,336.464,0.219,6.4,32.17
25.758,1.933,2643.063,456.9,0.262,0.003,61.752,43.167,0,0.548,0.393,0.029,0.126,0.554,0.501,1.457,1.225e-4,0,0.002,0.352,0.35,-1.431e-4,899.305,0.001,336.47,0.219,6.4,32.17
25.778,1.926,2643.063,456.9,0.262,0.003,61.755,43.167,0,0.548,0.393,0.029,0.126,0.554,0.5,1.451,-2.553e-4,0,0.002,0.352,0.35,8.71e-7,899.471,0.001,336.475,0.22,6.4,32.17
25.799,1.853,2643.063,456.9,0.262,0.003,61.781,43.167,0,0.549,0.393,0.029,0.126,0.554,0.48,1.396,2.581e-4,0,0.002,0.352,0.35,1.906e-4,899.642,0.001,336.482,0.22,6.4,32.17
25.822,1.712,2643.063,456.9,0.262,0.003,61.832,43.167,0,0.549,0.393,0.029,0.126,0.553,0.442,1.288,-2.792e-4,0,0.002,0.352,0.35,6.902e-4,899.831,0.001,336.488,0.221,6.4,32.17
25.85,1.462,2643.063,456.9,0.262,0.003,61.923,43.167,0,0.549,0.393,0.029,0.126,0.552,0.375,1.099,3.234e-4,0,0.002,0.352,0.35,0.001,900.062,0.001,336.496,0.221,6.4,32.17
25.883,1.122,2643.063,456.9,0.262,0.003,62.049,43.167,0,0.549,0.393,0.03,0.126,0.551,0.286,0.842,-4.675e-4,0,0.002,0.352,0.35,0.001,900.334,0.001,336.506,0.222,6.4,32.17
25.917,0.915,2643.063,456.9,0.262,0.003,62.128,43.167,0,0.549,0.393,0.03,0.126,0.55,0.232,0.687,3.571e-4,0,0.002,0.352,0.35,9.831e-8,900.62,0.001,336.516,0.223,6.4,32.17
25.967,1.271,2643.063,456.9,0.262,0.003,61.997,43.167,0,0.549,0.393,0.03,0.127,0.552,0.325,0.958,3.67e-4,0,0.002,0.352,0.35,-0.002,901.038,0.001,336.531,0.224,6.4,32.17
25.997,1.622,2643.063,456.9,0.262,0.003,61.867,43.167,0,0.549,0.393,0.03,0.127,0.553,0.418,1.222,3.407e-4,0,0.002,0.352,0.35,-0.001,901.285,0.001,336.539,0.225,6.4,32.17
26.023,1.792,2643.063,456.9,0.262,0.003,61.805,43.167,0,0.549,0.393,0.03,0.127,0.554,0.463,1.35,-3.263e-4,0,0.002,0.352,0.35,-3.875e-4,901.506,0.001,336.547,0.225,6.4,32.17
26.051,1.843,2643.063,456.9,0.262,0.003,61.786,43.167,0,0.549,0.393,0.03,0.127,0.555,0.477,1.389,-7.572e-5,0,0.002,0.352,0.35,-1.161e-6,901.747,0.001,336.556,0.226,6.4,32.17
26.075,1.782,2643.063,456.9,0.262,0.003,61.808,43.167,0,0.55,0.393,0.03,0.127,0.555,0.461,1.342,1.267e-4,0,0.002,0.352,0.35,2.04e-4,901.945,0.001,336.563,0.226,6.4,32.17
26.097,1.648,2643.063,456.9,0.262,0.003,61.857,43.167,0,0.55,0.393,0.03,0.127,0.554,0.425,1.24,-2.493e-4,0,0.002,0.352,0.35,7.267e-4,902.13,0.001,336.569,0.227,6.4,32.17
26.119,1.472,2643.063,456.9,0.262,0.003,61.922,43.167,0,0.55,0.393,0.03,0.127,0.553,0.378,1.107,4.351e-4,0,0.002,0.352,0.35,0.001,902.32,0.001,336.576,0.227,6.4,32.17
26.144,1.242,2643.063,456.9,0.262,0.003,62.008,43.167,0,0.55,0.393,0.03,0.127,0.552,0.317,0.932,-1.233e-4,0,0.002,0.352,0.35,0.002,902.529,0.001,336.583,0.228,6.4,32.17
26.175,0.953,2643.063,456.9,0.262,0.003,62.118,43.167,0,0.55,0.393,0.03,0.127,0.551,0.242,0.715,-4.996e-4,0,0.002,0.352,0.35,7.043e-4,902.796,0.001,336.593,0.229,6.4,32.17
26.221,0.959,2643.063,456.9,0.262,0.003,62.117,43.167,0,0.55,0.393,0.03,0.127,0.552,0.243,0.721,-2.077e-4,0,0.002,0.352,0.35,-8.394e-4,903.194,0.001,336.607,0.23,6.4,32.17
26.264,1.348,2643.063,456.9,0.262,0.003,61.97,43.167,0,0.55,0.393,0.031,0.127,0.553,0.345,1.015,4.222e-4,0,0.002,0.352,0.35,-0.002,903.559,0.001,336.62,0.231,6.4,32.17
26.292,1.574,2643.063,456.9,0.262,0.003,61.887,43.167,0,0.55,0.393,0.031,0.127,0.554,0.405,1.186,-4.63e-4,0,0.002,0.352,0.35,-8.357e-4,903.799,0.001,336.628,0.231,6.4,32.17
26.314,1.661,2643.063,456.9,0.262,0.003,61.855,43.167,0,0.55,0.393,0.031,0.127,0.555,0.428,1.251,-1.489e-4,0,0.002,0.352,0.35,-2.577e-4,903.991,0.001,336.635,0.232,6.4,32.17
26.335,1.656,2643.063,456.9,0.262,0.003,61.858,43.167,0,0.55,0.393,0.031,0.127,0.555,0.427,1.247,4.149e-4,0,0.002,0.352,0.35,-7.019e-6,904.174,0.001,336.641,0.232,6.4,32.17
26.356,1.586,2643.063,456.9,0.262,0.003,61.884,43.167,0,0.551,0.393,0.031,0.127,0.555,0.408,1.194,1.894e-4,0,0.002,0.353,0.35,1.105e-4,904.361,0.001,336.648,0.233,6.4,32.17
26.38,1.457,2643.063,456.9,0.262,0.003,61.932,43.167,0,0.551,0.393,0.031,0.127,0.554,0.374,1.097,-1.94e-4,0,0.002,0.353,0.35,5.162e-4,904.566,0.001,336.655,0.233,6.4,32.17
26.409,1.225,2643.063,456.9,0.262,0.003,62.02,43.167,0,0.551,0.393,0.031,0.127,0.553,0.313,0.92,1.397e-4,0,0.002,0.353,0.351,0.001,904.817,0.001,336.664,0.234,6.4,32.17
26.444,0.935,2643.063,456.9,0.262,0.003,62.13,43.167,0,0.551,0.393,0.031,0.127,0.552,0.237,0.703,-4.237e-4,0,0.002,0.353,0.351,7.69e-4,905.124,0.001,336.675,0.234,6.4,32.17
26.48,0.764,2643.063,456.9,0.262,0.003,62.194,43.167,0,0.551,0.393,0.031,0.127,0.552,0.193,0.574,1.005e-4,0,0.002,0.353,0.351,-2.084e-5,905.444,0.001,336.686,0.235,6.4,32.17
26.53,1.048,2643.063,456.9,0.262,0.003,62.086,43.167,0,0.551,0.393,0.031,0.127,0.553,0.267,0.789,-4.148e-4,0,0.002,0.353,0.351,-0.001,905.885,0.001,336.702,0.236,6.4,32.17
26.563,1.296,2643.063,456.9,0.262,0.003,61.994,43.167,0,0.551,0.393,0.031,0.127,0.554,0.332,0.976,-8.958e-5,0,0.002,0.353,0.351,-7.436e-4,906.172,0.001,336.712,0.237,6.4,32.17
26.594,1.432,2643.063,456.9,0.262,0.003,61.945,43.167,0,0.551,0.393,0.032,0.127,0.555,0.367,1.078,-2.096e-4,0,0.002,0.353,0.351,-1.663e-4,906.448,0.001,336.721,0.238,6.4,32.17
26.623,1.42,2643.063,456.9,0.262,0.003,61.951,43.167,0,0.552,0.393,0.032,0.127,0.555,0.364,1.069,4.39e-4,0,0.002,0.353,0.351,7.462e-6,906.71,0.001,336.731,0.238,6.4,32.17
26.648,1.314,2643.063,456.9,0.262,0.003,61.991,43.167,0,0.552,0.393,0.032,0.127,0.554,0.336,0.99,4.505e-4,0,0.002,0.353,0.351,2.249e-4,906.934,0.001,336.739,0.239,6.4,32.17
26.673,1.141,2643.063,456.9,0.262,0.003,62.056,43.167,0,0.552,0.393,0.032,0.127,0.554,0.291,0.859,-4.738e-4,0,0.002,0.353,0.351,5.802e-4,907.159,0.001,336.747,0.239,6.4,32.17
26.702,0.904,2643.063,456.9,0.262,0.003,62.145,43.167,0,0.552,0.393,0.032,0.127,0.553,0.229,0.679,-7.47e-5,0,0.002,0.353,0.351,7.165e-4,907.416,0.001,336.756,0.24,6.4,32.17
26.744,0.635,2643.063,456.9,0.262,0.003,62.246,43.167,0,0.552,0.393,0.032,0.128,0.553,0.16,0.476,-2.315e-4,0,0.002,0.353,0.351,5.866e-5,907.788,0.001,336.769,0.241,6.4,32.17
26.794,0.815,2643.063,456.9,0.262,0.003,62.18,43.167,0,0.552,0.393,0.032,0.128,0.553,0.206,0.614,-4.26e-4,0,0.002,0.353,0.351,-8.407e-4,908.24,0.001,336.785,0.242,6.4,32.17
26.84,1.179,2643.063,456.9,0.262,0.003,62.044,43.167,0,0.552,0.393,0.032,0.128,0.555,0.301,0.888,-3.461e-4,0,0.002,0.353,0.351,-4.26e-4,908.663,0.001,336.8,0.243,6.4,32.17
26.867,1.265,2643.063,456.9,0.262,0.003,62.012,43.167,0,0.552,0.393,0.032,0.128,0.555,0.323,0.952,2.507e-4,0,0.002,0.353,0.351,-6.915e-5,908.906,0.001,336.808,0.244,6.4,32.17
26.892,1.24,2643.063,456.9,0.262,0.003,62.021,43.167,0,0.553,0.392,0.032,0.128,0.555,0.317,0.933,-4.57e-4,0,0.002,0.353,0.351,1.989e-5,909.14,0.001,336.816,0.244,6.4,32.17
26.921,1.164,2643.063,456.9,0.262,0.003,62.049,43.167,0,0.553,0.392,0.032,0.128,0.555,0.297,0.876,-1.023e-4,0,0.002,0.353,0.351,3.131e-4,909.402,0.001,336.826,0.245,6.4,32.17
26.958,0.951,2643.063,456.9,0.262,0.003,62.129,43.167,0,0.553,0.392,0.033,0.128,0.554,0.241,0.714,-3.554e-7,0,0.002,0.353,0.351,8.493e-4,909.74,0.001,336.838,0.245,6.4,32.17
26.993,0.674,2643.063,456.9,0.262,0.003,62.234,43.167,0,0.553,0.392,0.033,0.128,0.554,0.17,0.507,-2.636e-4,0,0.002,0.353,0.351,5.305e-4,910.065,0.001,336.849,0.246,6.4,32.17
27.04,0.633,2643.063,456.9,0.262,0.003,62.254,43.167,0,0.553,0.392,0.033,0.128,0.554,0.159,0.476,-3.273e-5,0,0.002,0.353,0.351,-2.755e-4,910.494,0.001,336.864,0.247,6.4,32.17
27.089,0.982,2643.063,456.9,0.262,0.003,62.12,43.167,0,0.553,0.392,0.033,0.128,0.555,0.25,0.74,-4.441e-4,0,0.002,0.353,0.351,-7.939e-4,910.949,0.001,336.88,0.248,6.4,32.17
27.128,1.18,2643.063,456.9,0.262,0.003,62.045,43.167,0,0.553,0.392,0.033,0.128,0.556,0.301,0.889,2.944e-4,0,0.002,0.353,0.351,-1.844e-4,911.318,0.001,336.893,0.249,6.4,32.17
